A.L.E: Arcade Learning Environment (version 0.11.0+dfae0bd)
[Powered by Stella]
device : cuda
Episode 17889 | Steps 7124570 | Return 6.0
Episode 17890 | Steps 7125010 | Return 11.0
Episode 17891 | Steps 7125528 | Return 12.0
Episode 17892 | Steps 7125788 | Return 4.0
Episode 17893 | Steps 7126233 | Return 9.0
Episode 17894 | Steps 7126542 | Return 5.0
Episode 17895 | Steps 7126979 | Return 7.0
Episode 17896 | Steps 7127492 | Return 9.0
Episode 17897 | Steps 7127818 | Return 9.0
Episode 17898 | Steps 7128091 | Return 5.0
Episode 17899 | Steps 7128494 | Return 8.0
Episode 17900 | Steps 7128865 | Return 4.0
Episode 17901 | Steps 7129153 | Return 3.0
Episode 17902 | Steps 7129437 | Return 3.0
Episode 17903 | Steps 7129744 | Return 5.0
Step 7130000: epsilon = 0.100
Episode 17904 | Steps 7130044 | Return 5.0
Episode 17905 | Steps 7130556 | Return 11.0
Episode 17906 | Steps 7130894 | Return 13.0
Episode 17907 | Steps 7131423 | Return 11.0
Episode 17908 | Steps 7131874 | Return 11.0
Episode 17909 | Steps 7132312 | Return 12.0
Episode 17910 | Steps 7132820 | Return 7.0
Episode 17911 | Steps 7133324 | Return 15.0
Episode 17912 | Steps 7133647 | Return 5.0
Episode 17913 | Steps 7134053 | Return 7.0
Episode 17914 | Steps 7134679 | Return 15.0
Episode 17915 | Steps 7135207 | Return 13.0
Episode 17916 | Steps 7135662 | Return 9.0
Episode 17917 | Steps 7136229 | Return 11.0
Episode 17918 | Steps 7136642 | Return 11.0
Episode 17919 | Steps 7136944 | Return 5.0
Episode 17920 | Steps 7137461 | Return 17.0
Episode 17921 | Steps 7137955 | Return 10.0
Episode 17922 | Steps 7138489 | Return 11.0
Episode 17923 | Steps 7138884 | Return 10.0
Episode 17924 | Steps 7139335 | Return 10.0
Episode 17925 | Steps 7139566 | Return 3.0
Step 7140000: epsilon = 0.100
Episode 17926 | Steps 7140107 | Return 9.0
Episode 17927 | Steps 7140574 | Return 12.0
Episode 17928 | Steps 7141062 | Return 13.0
Episode 17929 | Steps 7141400 | Return 6.0
Episode 17930 | Steps 7141800 | Return 8.0
Episode 17931 | Steps 7142275 | Return 10.0
Episode 17932 | Steps 7142616 | Return 6.0
Episode 17933 | Steps 7142877 | Return 4.0
Episode 17934 | Steps 7143317 | Return 12.0
Episode 17935 | Steps 7143687 | Return 7.0
Episode 17936 | Steps 7144011 | Return 5.0
Episode 17937 | Steps 7144441 | Return 8.0
Episode 17938 | Steps 7144850 | Return 8.0
Episode 17939 | Steps 7145263 | Return 8.0
Episode 17940 | Steps 7145552 | Return 5.0
Episode 17941 | Steps 7145959 | Return 7.0
Episode 17942 | Steps 7146353 | Return 8.0
Episode 17943 | Steps 7146635 | Return 5.0
Episode 17944 | Steps 7146815 | Return 2.0
Episode 17945 | Steps 7147207 | Return 13.0
Episode 17946 | Steps 7147892 | Return 10.0
Episode 17947 | Steps 7148385 | Return 9.0
Episode 17948 | Steps 7149134 | Return 6.0
Episode 17949 | Steps 7149574 | Return 8.0
Episode 17950 | Steps 7149881 | Return 6.0
Step 7150000: epsilon = 0.100
Episode 17951 | Steps 7150258 | Return 10.0
Episode 17952 | Steps 7150604 | Return 10.0
Episode 17953 | Steps 7150945 | Return 6.0
Episode 17954 | Steps 7151470 | Return 10.0
Episode 17955 | Steps 7151973 | Return 9.0
Episode 17956 | Steps 7152317 | Return 5.0
Episode 17957 | Steps 7152562 | Return 4.0
Episode 17958 | Steps 7152924 | Return 7.0
Episode 17959 | Steps 7153448 | Return 9.0
Episode 17960 | Steps 7153841 | Return 6.0
Episode 17961 | Steps 7154152 | Return 5.0
Episode 17962 | Steps 7154471 | Return 13.0
Episode 17963 | Steps 7154913 | Return 10.0
Episode 17964 | Steps 7155243 | Return 7.0
Episode 17965 | Steps 7155597 | Return 6.0
Episode 17966 | Steps 7155992 | Return 8.0
Episode 17967 | Steps 7156385 | Return 8.0
Episode 17968 | Steps 7156794 | Return 7.0
Episode 17969 | Steps 7157098 | Return 5.0
Episode 17970 | Steps 7157571 | Return 11.0
Episode 17971 | Steps 7157913 | Return 5.0
Episode 17972 | Steps 7158231 | Return 6.0
Episode 17973 | Steps 7158571 | Return 7.0
Episode 17974 | Steps 7158972 | Return 8.0
Episode 17975 | Steps 7159319 | Return 6.0
Episode 17976 | Steps 7159646 | Return 6.0
Step 7160000: epsilon = 0.100
Episode 17977 | Steps 7160058 | Return 8.0
Episode 17978 | Steps 7160382 | Return 9.0
Episode 17979 | Steps 7160821 | Return 9.0
Episode 17980 | Steps 7161149 | Return 5.0
Episode 17981 | Steps 7161598 | Return 7.0
Episode 17982 | Steps 7162039 | Return 8.0
Episode 17983 | Steps 7162333 | Return 8.0
Episode 17984 | Steps 7162687 | Return 8.0
Episode 17985 | Steps 7163036 | Return 9.0
Episode 17986 | Steps 7163371 | Return 6.0
Episode 17987 | Steps 7163697 | Return 5.0
Episode 17988 | Steps 7164204 | Return 5.0
Episode 17989 | Steps 7164500 | Return 4.0
Episode 17990 | Steps 7164847 | Return 6.0
Episode 17991 | Steps 7165176 | Return 6.0
Episode 17992 | Steps 7165597 | Return 12.0
Episode 17993 | Steps 7165961 | Return 7.0
Episode 17994 | Steps 7166433 | Return 9.0
Episode 17995 | Steps 7166805 | Return 7.0
Episode 17996 | Steps 7167226 | Return 9.0
Episode 17997 | Steps 7167537 | Return 5.0
Episode 17998 | Steps 7167910 | Return 7.0
Episode 17999 | Steps 7168137 | Return 3.0
Episode 18000 | Steps 7168553 | Return 8.0
Episode 18001 | Steps 7168933 | Return 7.0
Episode 18002 | Steps 7169228 | Return 9.0
Episode 18003 | Steps 7169636 | Return 8.0
Step 7170000: epsilon = 0.100
Episode 18004 | Steps 7170055 | Return 8.0
Episode 18005 | Steps 7170560 | Return 11.0
Episode 18006 | Steps 7171101 | Return 13.0
Episode 18007 | Steps 7171513 | Return 7.0
Episode 18008 | Steps 7171838 | Return 5.0
Episode 18009 | Steps 7172271 | Return 8.0
Episode 18010 | Steps 7172696 | Return 9.0
Episode 18011 | Steps 7173011 | Return 6.0
Episode 18012 | Steps 7173191 | Return 2.0
Episode 18013 | Steps 7173372 | Return 2.0
Episode 18014 | Steps 7173842 | Return 8.0
Episode 18015 | Steps 7174296 | Return 10.0
Episode 18016 | Steps 7174628 | Return 5.0
Episode 18017 | Steps 7175128 | Return 11.0
Episode 18018 | Steps 7175369 | Return 4.0
Episode 18019 | Steps 7175749 | Return 8.0
Episode 18020 | Steps 7175900 | Return 1.0
Episode 18021 | Steps 7176174 | Return 8.0
Episode 18022 | Steps 7176511 | Return 6.0
Episode 18023 | Steps 7176741 | Return 3.0
Episode 18024 | Steps 7177153 | Return 9.0
Episode 18025 | Steps 7177642 | Return 10.0
Episode 18026 | Steps 7177973 | Return 6.0
Episode 18027 | Steps 7178250 | Return 8.0
Episode 18028 | Steps 7178695 | Return 12.0
Episode 18029 | Steps 7179087 | Return 8.0
Episode 18030 | Steps 7179525 | Return 11.0
Step 7180000: epsilon = 0.100
Episode 18031 | Steps 7180012 | Return 10.0
Episode 18032 | Steps 7180457 | Return 9.0
Episode 18033 | Steps 7180919 | Return 7.0
Episode 18034 | Steps 7181279 | Return 10.0
Episode 18035 | Steps 7181569 | Return 5.0
Episode 18036 | Steps 7181961 | Return 7.0
Episode 18037 | Steps 7182245 | Return 5.0
Episode 18038 | Steps 7182598 | Return 7.0
Episode 18039 | Steps 7182906 | Return 12.0
Episode 18040 | Steps 7183352 | Return 10.0
Episode 18041 | Steps 7183845 | Return 12.0
Episode 18042 | Steps 7184487 | Return 13.0
Episode 18043 | Steps 7184932 | Return 9.0
Episode 18044 | Steps 7185345 | Return 8.0
Episode 18045 | Steps 7185931 | Return 15.0
Episode 18046 | Steps 7186439 | Return 14.0
Episode 18047 | Steps 7186779 | Return 6.0
Episode 18048 | Steps 7187333 | Return 19.0
Episode 18049 | Steps 7187787 | Return 9.0
Episode 18050 | Steps 7188111 | Return 5.0
Episode 18051 | Steps 7188592 | Return 10.0
Episode 18052 | Steps 7188931 | Return 6.0
Episode 18053 | Steps 7189238 | Return 9.0
Episode 18054 | Steps 7189565 | Return 5.0
Step 7190000: epsilon = 0.100
Episode 18055 | Steps 7190118 | Return 16.0
Episode 18056 | Steps 7190423 | Return 5.0
Episode 18057 | Steps 7190857 | Return 10.0
Episode 18058 | Steps 7191312 | Return 8.0
Episode 18059 | Steps 7191702 | Return 9.0
Episode 18060 | Steps 7192157 | Return 8.0
Episode 18061 | Steps 7192768 | Return 11.0
Episode 18062 | Steps 7193203 | Return 15.0
Episode 18063 | Steps 7193615 | Return 17.0
Episode 18064 | Steps 7194069 | Return 9.0
Episode 18065 | Steps 7194485 | Return 8.0
Episode 18066 | Steps 7194902 | Return 11.0
Episode 18067 | Steps 7195277 | Return 10.0
Episode 18068 | Steps 7195789 | Return 12.0
Episode 18069 | Steps 7196225 | Return 9.0
Episode 18070 | Steps 7196544 | Return 6.0
Episode 18071 | Steps 7197137 | Return 10.0
Episode 18072 | Steps 7197606 | Return 10.0
Episode 18073 | Steps 7198064 | Return 9.0
Episode 18074 | Steps 7198441 | Return 14.0
Episode 18075 | Steps 7198910 | Return 10.0
Episode 18076 | Steps 7199335 | Return 7.0
Episode 18077 | Steps 7199733 | Return 8.0
Step 7200000: epsilon = 0.100
Episode 18078 | Steps 7200072 | Return 6.0
Episode 18079 | Steps 7200591 | Return 10.0
Episode 18080 | Steps 7200949 | Return 10.0
Episode 18081 | Steps 7201332 | Return 7.0
Episode 18082 | Steps 7201612 | Return 5.0
Episode 18083 | Steps 7202004 | Return 7.0
Episode 18084 | Steps 7202283 | Return 4.0
Episode 18085 | Steps 7202560 | Return 8.0
Episode 18086 | Steps 7203033 | Return 10.0
Episode 18087 | Steps 7203599 | Return 12.0
Episode 18088 | Steps 7204038 | Return 8.0
Episode 18089 | Steps 7204413 | Return 7.0
Episode 18090 | Steps 7204951 | Return 11.0
Episode 18091 | Steps 7205451 | Return 12.0
Episode 18092 | Steps 7205865 | Return 8.0
Episode 18093 | Steps 7206148 | Return 5.0
Episode 18094 | Steps 7206389 | Return 4.0
Episode 18095 | Steps 7206793 | Return 7.0
Episode 18096 | Steps 7207118 | Return 9.0
Episode 18097 | Steps 7207443 | Return 5.0
Episode 18098 | Steps 7207814 | Return 10.0
Episode 18099 | Steps 7208128 | Return 5.0
Episode 18100 | Steps 7208555 | Return 11.0
Episode 18101 | Steps 7208907 | Return 10.0
Episode 18102 | Steps 7209436 | Return 15.0
Episode 18103 | Steps 7209777 | Return 7.0
Step 7210000: epsilon = 0.100
Episode 18104 | Steps 7210289 | Return 18.0
Episode 18105 | Steps 7210669 | Return 7.0
Episode 18106 | Steps 7211123 | Return 12.0
Episode 18107 | Steps 7211479 | Return 7.0
Episode 18108 | Steps 7211757 | Return 4.0
Episode 18109 | Steps 7212109 | Return 9.0
Episode 18110 | Steps 7212452 | Return 9.0
Episode 18111 | Steps 7212773 | Return 6.0
Episode 18112 | Steps 7213214 | Return 12.0
Episode 18113 | Steps 7213411 | Return 2.0
Episode 18114 | Steps 7213773 | Return 10.0
Episode 18115 | Steps 7214136 | Return 6.0
Episode 18116 | Steps 7214589 | Return 12.0
Episode 18117 | Steps 7214899 | Return 5.0
Episode 18118 | Steps 7215406 | Return 10.0
Episode 18119 | Steps 7215685 | Return 8.0
Episode 18120 | Steps 7216139 | Return 10.0
Episode 18121 | Steps 7216587 | Return 10.0
Episode 18122 | Steps 7216861 | Return 5.0
Episode 18123 | Steps 7217279 | Return 8.0
Episode 18124 | Steps 7217576 | Return 4.0
Episode 18125 | Steps 7217982 | Return 11.0
Episode 18126 | Steps 7218373 | Return 10.0
Episode 18127 | Steps 7218682 | Return 5.0
Episode 18128 | Steps 7219078 | Return 8.0
Episode 18129 | Steps 7219455 | Return 9.0
Episode 18130 | Steps 7219847 | Return 7.0
Step 7220000: epsilon = 0.100
Episode 18131 | Steps 7220198 | Return 7.0
Episode 18132 | Steps 7220635 | Return 8.0
Episode 18133 | Steps 7221116 | Return 10.0
Episode 18134 | Steps 7221540 | Return 11.0
Episode 18135 | Steps 7221846 | Return 5.0
Episode 18136 | Steps 7222420 | Return 13.0
Episode 18137 | Steps 7222602 | Return 2.0
Episode 18138 | Steps 7223042 | Return 8.0
Episode 18139 | Steps 7223454 | Return 9.0
Episode 18140 | Steps 7223987 | Return 10.0
Episode 18141 | Steps 7224403 | Return 9.0
Episode 18142 | Steps 7224746 | Return 9.0
Episode 18143 | Steps 7225119 | Return 7.0
Episode 18144 | Steps 7225461 | Return 7.0
Episode 18145 | Steps 7225797 | Return 7.0
Episode 18146 | Steps 7226245 | Return 9.0
Episode 18147 | Steps 7226744 | Return 10.0
Episode 18148 | Steps 7227331 | Return 15.0
Episode 18149 | Steps 7227835 | Return 10.0
Episode 18150 | Steps 7228323 | Return 10.0
Episode 18151 | Steps 7228961 | Return 11.0
Episode 18152 | Steps 7229165 | Return 2.0
Episode 18153 | Steps 7229450 | Return 4.0
Episode 18154 | Steps 7229829 | Return 6.0
Step 7230000: epsilon = 0.100
Episode 18155 | Steps 7230204 | Return 6.0
Episode 18156 | Steps 7230570 | Return 6.0
Episode 18157 | Steps 7230865 | Return 8.0
Episode 18158 | Steps 7231431 | Return 10.0
Episode 18159 | Steps 7232036 | Return 10.0
Episode 18160 | Steps 7232439 | Return 7.0
Episode 18161 | Steps 7232773 | Return 6.0
Episode 18162 | Steps 7233372 | Return 15.0
Episode 18163 | Steps 7233818 | Return 9.0
Episode 18164 | Steps 7234123 | Return 8.0
Episode 18165 | Steps 7234353 | Return 3.0
Episode 18166 | Steps 7234670 | Return 7.0
Episode 18167 | Steps 7234944 | Return 5.0
Episode 18168 | Steps 7235262 | Return 6.0
Episode 18169 | Steps 7235529 | Return 5.0
Episode 18170 | Steps 7235902 | Return 7.0
Episode 18171 | Steps 7236259 | Return 5.0
Episode 18172 | Steps 7236752 | Return 13.0
Episode 18173 | Steps 7237075 | Return 9.0
Episode 18174 | Steps 7237510 | Return 9.0
Episode 18175 | Steps 7237864 | Return 6.0
Episode 18176 | Steps 7238198 | Return 7.0
Episode 18177 | Steps 7238706 | Return 9.0
Episode 18178 | Steps 7239045 | Return 6.0
Episode 18179 | Steps 7239457 | Return 7.0
Episode 18180 | Steps 7239868 | Return 11.0
Step 7240000: epsilon = 0.100
Episode 18181 | Steps 7240406 | Return 11.0
Episode 18182 | Steps 7240813 | Return 8.0
Episode 18183 | Steps 7241157 | Return 9.0
Episode 18184 | Steps 7241516 | Return 7.0
Episode 18185 | Steps 7242185 | Return 15.0
Episode 18186 | Steps 7242609 | Return 5.0
Episode 18187 | Steps 7242914 | Return 6.0
Episode 18188 | Steps 7243295 | Return 9.0
Episode 18189 | Steps 7243746 | Return 10.0
Episode 18190 | Steps 7244008 | Return 4.0
Episode 18191 | Steps 7244479 | Return 10.0
Episode 18192 | Steps 7244841 | Return 10.0
Episode 18193 | Steps 7245115 | Return 4.0
Episode 18194 | Steps 7245514 | Return 8.0
Episode 18195 | Steps 7245921 | Return 8.0
Episode 18196 | Steps 7246393 | Return 10.0
Episode 18197 | Steps 7246768 | Return 10.0
Episode 18198 | Steps 7247231 | Return 13.0
Episode 18199 | Steps 7247557 | Return 9.0
Episode 18200 | Steps 7247856 | Return 12.0
Episode 18201 | Steps 7248290 | Return 8.0
Episode 18202 | Steps 7248753 | Return 9.0
Episode 18203 | Steps 7249333 | Return 13.0
Episode 18204 | Steps 7249804 | Return 10.0
Step 7250000: epsilon = 0.100
Episode 18205 | Steps 7250291 | Return 14.0
Episode 18206 | Steps 7250690 | Return 17.0
Episode 18207 | Steps 7251184 | Return 7.0
Episode 18208 | Steps 7251684 | Return 8.0
Episode 18209 | Steps 7252020 | Return 8.0
Episode 18210 | Steps 7252601 | Return 11.0
Episode 18211 | Steps 7253078 | Return 8.0
Episode 18212 | Steps 7253482 | Return 11.0
Episode 18213 | Steps 7253878 | Return 7.0
Episode 18214 | Steps 7254250 | Return 12.0
Episode 18215 | Steps 7254709 | Return 10.0
Episode 18216 | Steps 7254954 | Return 7.0
Episode 18217 | Steps 7255366 | Return 6.0
Episode 18218 | Steps 7255781 | Return 8.0
Episode 18219 | Steps 7256273 | Return 9.0
Episode 18220 | Steps 7256896 | Return 14.0
Episode 18221 | Steps 7257392 | Return 10.0
Episode 18222 | Steps 7257651 | Return 4.0
Episode 18223 | Steps 7257879 | Return 3.0
Episode 18224 | Steps 7258277 | Return 8.0
Episode 18225 | Steps 7258644 | Return 13.0
Episode 18226 | Steps 7258983 | Return 5.0
Episode 18227 | Steps 7259542 | Return 12.0
Step 7260000: epsilon = 0.100
Episode 18228 | Steps 7260046 | Return 13.0
Episode 18229 | Steps 7260439 | Return 7.0
Episode 18230 | Steps 7260834 | Return 8.0
Episode 18231 | Steps 7261228 | Return 12.0
Episode 18232 | Steps 7261615 | Return 11.0
Episode 18233 | Steps 7262045 | Return 9.0
Episode 18234 | Steps 7262623 | Return 12.0
Episode 18235 | Steps 7263070 | Return 15.0
Episode 18236 | Steps 7263447 | Return 8.0
Episode 18237 | Steps 7263861 | Return 9.0
Episode 18238 | Steps 7264200 | Return 6.0
Episode 18239 | Steps 7264592 | Return 11.0
Episode 18240 | Steps 7265004 | Return 9.0
Episode 18241 | Steps 7265311 | Return 5.0
Episode 18242 | Steps 7265671 | Return 7.0
Episode 18243 | Steps 7266300 | Return 11.0
Episode 18244 | Steps 7266697 | Return 9.0
Episode 18245 | Steps 7267100 | Return 11.0
Episode 18246 | Steps 7267488 | Return 7.0
Episode 18247 | Steps 7267910 | Return 8.0
Episode 18248 | Steps 7268229 | Return 4.0
Episode 18249 | Steps 7268775 | Return 10.0
Episode 18250 | Steps 7269238 | Return 9.0
Episode 18251 | Steps 7269854 | Return 8.0
Step 7270000: epsilon = 0.100
Episode 18252 | Steps 7270490 | Return 11.0
Episode 18253 | Steps 7271048 | Return 16.0
Episode 18254 | Steps 7271418 | Return 6.0
Episode 18255 | Steps 7271967 | Return 10.0
Episode 18256 | Steps 7272293 | Return 12.0
Episode 18257 | Steps 7272707 | Return 11.0
Episode 18258 | Steps 7273086 | Return 8.0
Episode 18259 | Steps 7273410 | Return 9.0
Episode 18260 | Steps 7273610 | Return 2.0
Episode 18261 | Steps 7273978 | Return 7.0
Episode 18262 | Steps 7274255 | Return 8.0
Episode 18263 | Steps 7274612 | Return 6.0
Episode 18264 | Steps 7274970 | Return 6.0
Episode 18265 | Steps 7275276 | Return 9.0
Episode 18266 | Steps 7275592 | Return 12.0
Episode 18267 | Steps 7276185 | Return 8.0
Episode 18268 | Steps 7276459 | Return 5.0
Episode 18269 | Steps 7276875 | Return 11.0
Episode 18270 | Steps 7277229 | Return 7.0
Episode 18271 | Steps 7277605 | Return 7.0
Episode 18272 | Steps 7278005 | Return 8.0
Episode 18273 | Steps 7278496 | Return 7.0
Episode 18274 | Steps 7278792 | Return 5.0
Episode 18275 | Steps 7279347 | Return 11.0
Episode 18276 | Steps 7279778 | Return 9.0
Step 7280000: epsilon = 0.100
Episode 18277 | Steps 7280173 | Return 11.0
Episode 18278 | Steps 7280474 | Return 12.0
Episode 18279 | Steps 7280960 | Return 10.0
Episode 18280 | Steps 7281307 | Return 7.0
Episode 18281 | Steps 7281732 | Return 4.0
Episode 18282 | Steps 7282230 | Return 6.0
Episode 18283 | Steps 7282750 | Return 12.0
Episode 18284 | Steps 7283051 | Return 12.0
Episode 18285 | Steps 7283425 | Return 6.0
Episode 18286 | Steps 7283790 | Return 14.0
Episode 18287 | Steps 7284382 | Return 10.0
Episode 18288 | Steps 7284895 | Return 9.0
Episode 18289 | Steps 7285276 | Return 13.0
Episode 18290 | Steps 7285929 | Return 12.0
Episode 18291 | Steps 7286587 | Return 8.0
Episode 18292 | Steps 7286985 | Return 11.0
Episode 18293 | Steps 7287276 | Return 5.0
Episode 18294 | Steps 7287717 | Return 9.0
Episode 18295 | Steps 7288039 | Return 5.0
Episode 18296 | Steps 7288496 | Return 9.0
Episode 18297 | Steps 7288956 | Return 10.0
Episode 18298 | Steps 7289409 | Return 9.0
Episode 18299 | Steps 7289916 | Return 10.0
Step 7290000: epsilon = 0.100
Episode 18300 | Steps 7290258 | Return 5.0
Episode 18301 | Steps 7290651 | Return 8.0
Episode 18302 | Steps 7291025 | Return 10.0
Episode 18303 | Steps 7291441 | Return 7.0
Episode 18304 | Steps 7291893 | Return 10.0
Episode 18305 | Steps 7292322 | Return 18.0
Episode 18306 | Steps 7292682 | Return 10.0
Episode 18307 | Steps 7293038 | Return 6.0
Episode 18308 | Steps 7293535 | Return 10.0
Episode 18309 | Steps 7293858 | Return 5.0
Episode 18310 | Steps 7294196 | Return 6.0
Episode 18311 | Steps 7294426 | Return 3.0
Episode 18312 | Steps 7294973 | Return 11.0
Episode 18313 | Steps 7295328 | Return 10.0
Episode 18314 | Steps 7295676 | Return 7.0
Episode 18315 | Steps 7295961 | Return 4.0
Episode 18316 | Steps 7296224 | Return 4.0
Episode 18317 | Steps 7296601 | Return 6.0
Episode 18318 | Steps 7297150 | Return 7.0
Episode 18319 | Steps 7297527 | Return 6.0
Episode 18320 | Steps 7297873 | Return 6.0
Episode 18321 | Steps 7298262 | Return 7.0
Episode 18322 | Steps 7298568 | Return 5.0
Episode 18323 | Steps 7298977 | Return 7.0
Episode 18324 | Steps 7299624 | Return 10.0
Step 7300000: epsilon = 0.100
Episode 18325 | Steps 7300096 | Return 13.0
Episode 18326 | Steps 7300580 | Return 11.0
Episode 18327 | Steps 7301086 | Return 9.0
Episode 18328 | Steps 7301573 | Return 13.0
Episode 18329 | Steps 7301972 | Return 8.0
Episode 18330 | Steps 7302475 | Return 11.0
Episode 18331 | Steps 7303167 | Return 9.0
Episode 18332 | Steps 7303670 | Return 9.0
Episode 18333 | Steps 7304119 | Return 10.0
Episode 18334 | Steps 7304504 | Return 7.0
Episode 18335 | Steps 7304781 | Return 4.0
Episode 18336 | Steps 7305127 | Return 13.0
Episode 18337 | Steps 7305372 | Return 4.0
Episode 18338 | Steps 7305863 | Return 14.0
Episode 18339 | Steps 7306277 | Return 7.0
Episode 18340 | Steps 7306573 | Return 5.0
Episode 18341 | Steps 7306948 | Return 8.0
Episode 18342 | Steps 7307349 | Return 8.0
Episode 18343 | Steps 7307704 | Return 6.0
Episode 18344 | Steps 7308058 | Return 6.0
Episode 18345 | Steps 7308401 | Return 6.0
Episode 18346 | Steps 7308702 | Return 12.0
Episode 18347 | Steps 7309123 | Return 12.0
Episode 18348 | Steps 7309495 | Return 8.0
Episode 18349 | Steps 7309994 | Return 8.0
Step 7310000: epsilon = 0.100
Episode 18350 | Steps 7310420 | Return 13.0
Episode 18351 | Steps 7310915 | Return 12.0
Episode 18352 | Steps 7311191 | Return 4.0
Episode 18353 | Steps 7311701 | Return 10.0
Episode 18354 | Steps 7311992 | Return 5.0
Episode 18355 | Steps 7312440 | Return 9.0
Episode 18356 | Steps 7312877 | Return 10.0
Episode 18357 | Steps 7313295 | Return 7.0
Episode 18358 | Steps 7313672 | Return 14.0
Episode 18359 | Steps 7314077 | Return 7.0
Episode 18360 | Steps 7314548 | Return 15.0
Episode 18361 | Steps 7314997 | Return 9.0
Episode 18362 | Steps 7315388 | Return 6.0
Episode 18363 | Steps 7315793 | Return 11.0
Episode 18364 | Steps 7316387 | Return 12.0
Episode 18365 | Steps 7316852 | Return 9.0
Episode 18366 | Steps 7317380 | Return 10.0
Episode 18367 | Steps 7317763 | Return 10.0
Episode 18368 | Steps 7318042 | Return 4.0
Episode 18369 | Steps 7318513 | Return 9.0
Episode 18370 | Steps 7318905 | Return 7.0
Episode 18371 | Steps 7319394 | Return 11.0
Episode 18372 | Steps 7319668 | Return 4.0
Step 7320000: epsilon = 0.100
Episode 18373 | Steps 7320187 | Return 9.0
Episode 18374 | Steps 7320496 | Return 6.0
Episode 18375 | Steps 7320956 | Return 10.0
Episode 18376 | Steps 7321252 | Return 5.0
Episode 18377 | Steps 7321679 | Return 12.0
Episode 18378 | Steps 7322049 | Return 7.0
Episode 18379 | Steps 7322388 | Return 5.0
Episode 18380 | Steps 7322744 | Return 6.0
Episode 18381 | Steps 7323207 | Return 15.0
Episode 18382 | Steps 7323613 | Return 8.0
Episode 18383 | Steps 7324001 | Return 7.0
Episode 18384 | Steps 7324341 | Return 6.0
Episode 18385 | Steps 7324776 | Return 10.0
Episode 18386 | Steps 7325232 | Return 9.0
Episode 18387 | Steps 7325692 | Return 11.0
Episode 18388 | Steps 7326036 | Return 7.0
Episode 18389 | Steps 7326453 | Return 8.0
Episode 18390 | Steps 7326780 | Return 5.0
Episode 18391 | Steps 7327226 | Return 9.0
Episode 18392 | Steps 7327626 | Return 17.0
Episode 18393 | Steps 7327983 | Return 10.0
Episode 18394 | Steps 7328323 | Return 9.0
Episode 18395 | Steps 7328723 | Return 8.0
Episode 18396 | Steps 7329250 | Return 10.0
Episode 18397 | Steps 7329576 | Return 6.0
Episode 18398 | Steps 7329997 | Return 8.0
Step 7330000: epsilon = 0.100
Episode 18399 | Steps 7330367 | Return 10.0
Episode 18400 | Steps 7330695 | Return 5.0
Episode 18401 | Steps 7331089 | Return 8.0
Episode 18402 | Steps 7331474 | Return 8.0
Episode 18403 | Steps 7331884 | Return 10.0
Episode 18404 | Steps 7332320 | Return 10.0
Episode 18405 | Steps 7332761 | Return 8.0
Episode 18406 | Steps 7333186 | Return 8.0
Episode 18407 | Steps 7333775 | Return 12.0
Episode 18408 | Steps 7334157 | Return 11.0
Episode 18409 | Steps 7334596 | Return 12.0
Episode 18410 | Steps 7334924 | Return 6.0
Episode 18411 | Steps 7335200 | Return 4.0
Episode 18412 | Steps 7335576 | Return 10.0
Episode 18413 | Steps 7336033 | Return 12.0
Episode 18414 | Steps 7336471 | Return 13.0
Episode 18415 | Steps 7336763 | Return 6.0
Episode 18416 | Steps 7337118 | Return 10.0
Episode 18417 | Steps 7337647 | Return 18.0
Episode 18418 | Steps 7338110 | Return 10.0
Episode 18419 | Steps 7338494 | Return 7.0
Episode 18420 | Steps 7338921 | Return 9.0
Episode 18421 | Steps 7339362 | Return 9.0
Episode 18422 | Steps 7339765 | Return 6.0
Step 7340000: epsilon = 0.100
Episode 18423 | Steps 7340400 | Return 15.0
Episode 18424 | Steps 7340965 | Return 9.0
Episode 18425 | Steps 7341440 | Return 14.0
Episode 18426 | Steps 7341791 | Return 6.0
Episode 18427 | Steps 7342273 | Return 10.0
Episode 18428 | Steps 7342668 | Return 6.0
Episode 18429 | Steps 7342946 | Return 4.0
Episode 18430 | Steps 7343258 | Return 5.0
Episode 18431 | Steps 7343656 | Return 7.0
Episode 18432 | Steps 7344285 | Return 11.0
Episode 18433 | Steps 7344792 | Return 11.0
Episode 18434 | Steps 7345080 | Return 5.0
Episode 18435 | Steps 7345443 | Return 6.0
Episode 18436 | Steps 7346037 | Return 11.0
Episode 18437 | Steps 7346363 | Return 5.0
Episode 18438 | Steps 7346579 | Return 3.0
Episode 18439 | Steps 7346842 | Return 4.0
Episode 18440 | Steps 7347221 | Return 14.0
Episode 18441 | Steps 7347652 | Return 8.0
Episode 18442 | Steps 7348134 | Return 9.0
Episode 18443 | Steps 7348546 | Return 11.0
Episode 18444 | Steps 7348933 | Return 7.0
Episode 18445 | Steps 7349368 | Return 9.0
Episode 18446 | Steps 7349747 | Return 10.0
Step 7350000: epsilon = 0.100
Episode 18447 | Steps 7350123 | Return 10.0
Episode 18448 | Steps 7350553 | Return 8.0
Episode 18449 | Steps 7350933 | Return 8.0
Episode 18450 | Steps 7351306 | Return 7.0
Episode 18451 | Steps 7351568 | Return 4.0
Episode 18452 | Steps 7351953 | Return 7.0
Episode 18453 | Steps 7352281 | Return 13.0
